,ArtistId,Artist,Listeners,Scrobbles,Tag1,Tag2,Tag3,Tag4,Tag5
27,22a096ef-c70d-4d70-ae19-4fc2412d4986,ATB,879688,26105707,trance,electronic,dance,vocal trance,techno
28,bc85da58-52d9-457d-ae8d-5d8d4ec870a9,Aaliyah,1107602,14274173,rnb,soul,female vocalists,Hip-Hop,pop
29,acc12019-10e3-40aa-b4bf-66fbb4a692af,Ab-Soul,320050,5739603,Hip-Hop,rap,underground hip-hop,hip hop,West Coast Rap
30,986ee464-cf8a-4e59-a71f-74756102067f,Ace Hood,720051,4435981,rap,Hip-Hop,Dirty South,southern rap,florida
31,d4a1404d-e00c-4bac-b3ba-e3557f6468d6,Ace of Base,984646,12264351,pop,dance,90s,swedish,female vocalists
32,031bc934-28c9-491a-8648-c078450187dc,Action Bronson,303965,8498294,Hip-Hop,rap,seen live,underground hip-hop,new york
33,e188a520-9cb7-4f73-a3d7-2f70c6538e92,Adam Ant,215419,1823155,new wave,80s,post-punk,pop,british
34,e942594a-91cc-427a-8beb-6815c28e9254,Adam Lambert,792131,25633903,pop,rock,glam,American Idol,Love
35,a1421d73-1a21-484b-97ad-77c9a5676daf,Adam Levine,168669,1664815,pop,male vocalists,maroon 5,adam levine,guys i would sleep with
36,,Adamlar,14241,702618,reggae,Psychedelic Rock,punk,alternative rock,indie rock
37,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,Adele,2939437,132012216,soul,female vocalists,british,singer-songwriter,indie
38,dbdec790-0b21-422f-8e77-762795e05687,Adhitia Sofyan,36984,1637141,acoustic,indonesian,indie,accoustic,jazz
39,3d2b98e5-556f-4451-a3ff-c50ea18d57cb,Aerosmith,2965261,74249493,rock,classic rock,hard rock,80s,70s
40,e3c4c4af-f83b-4168-84cb-898009dd0447,Agnes Obel,555489,15308353,singer-songwriter,folk,female vocalists,danish,indie
41,aebbb417-0d18-4fec-a2e2-ce9663d1fa7e,Agnetha Fältskog,98880,1149561,pop,swedish,female vocalists,abba,Female Voices
42,f2280d79-264d-4b27-b11a-9a77097869ee,Aidonia,80682,576029,dancehall,reggae,ragga,Aidonia,jamaica
43,db3c0a20-bf05-4b30-ac22-f294aea24172,Aimee Mann,761132,14801426,female vocalists,singer-songwriter,indie,alternative,rock
44,9388cee2-7d57-4598-905f-106019b267d3,Aimer,55823,4354635,j-pop,japanese,female vocalists,pop,JPop
45,ef3f5cea-b32e-4325-b8d4-96ae70a9fc2e,Air,2185258,89970439,electronic,chillout,ambient,french,electronica
46,838bdef5-4fb9-4465-82c6-e716e6590564,Ajda Pekkan,74004,1115097,turkish,Turkish Pop,female vocalists,pop,ajda pekkan
47,8a9dde70-e1a5-4905-a188-56daf95ea690,Akcent,258449,3088850,dance,pop,eurodance,electronic,Romanian
48,4aa5248f-129c-425b-ac3b-b9e2cf625ce2,Aki Bergen,10025,47136,deep house,House,tech house,tech-house,electronic
49,1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,2047558,25407114,Hip-Hop,rnb,rap,hip hop,pop
50,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,Al Green,1333986,18420940,soul,funk,rhythm and blues,70s,rnb
51,40419b33-18e9-4d5a-a674-30b4bb14bac2,Alabama Shakes,657461,15329958,blues,soul,seen live,rock,Southern Rock
52,69737ebe-836c-40dc-a938-7e85688426ff,Alain Souchon,141959,1606900,chanson francaise,french,pop,chanson,francophone
53,e64ced44-2dc9-4f57-9017-b8fd028e4041,Alaine,57774,416915,reggae,dancehall,lovers rock,caribbean,Love
54,817c68f4-e110-4529-82fa-aec902e9768f,Alan Menken,342887,6367956,Soundtrack,Disney,musical,instrumental,composer
55,,Alan Walker,479116,9924536,electronic,House,EDM,dance,norwegian
56,4bdcee62-4902-4773-8cd1-e252e2e31225,Alanis Morissette,1885462,47856586,female vocalists,rock,alternative,singer-songwriter,pop
57,d7199887-6c06-4035-b216-4d2a8ffca3e0,Albatross,10235,92226,Progressive rock,heavy metal,blues,indie,tech house
58,9bacf78f-9132-43da-8873-8a9eb49da0e9,Alejandro Sanz,360748,6338147,spanish,latin,pop,latin pop,alejandro sanz
59,,Alessia Cara,526624,10287410,pop,soul,rnb,Canadian,female vocalists
60,46182d24-f469-477e-8b0d-ae53522ec2ad,Alex Anwandter,29705,1232206,pop,electronic,chilean,electropop,alternative
61,ed3d345c-20e1-4c26-8384-427c5ac58c38,Alexandra Burke,509626,5799334,pop,rnb,female vocalists,british,soul
62,391846f7-f09f-470c-b188-c16b3a2022e4,Alexandre Desplat,594696,16904403,Soundtrack,instrumental,Classical,composer,score
63,9be2a5ac-8201-489b-b5f6-91f958bf9060,Ali Farka Touré,199916,2847527,african,blues,world,mali,africa
64,aea7a9d8-0d1f-4dee-bee3-708a37c1bc83,Ali Zafar,13121,92181,pakistani,pakistan,urdu,dance,desi
65,ee58c59f-8e7f-4430-b8ca-236c4d3745ae,Alice Cooper,1404536,32214920,hard rock,classic rock,rock,heavy metal,glam rock
66,76bee0a6-10fc-416c-a8fd-d9c91ee9642c,Alice Deejay,373291,2785787,dance,trance,electronic,techno,electronica
67,4bd95eea-b9f6-4d70-a36c-cfea77431553,Alice in Chains,1979495,83889554,Grunge,rock,alternative rock,hard rock,alternative
68,8ef1df30-ae4f-4dbd-9351-1a32b208a01e,Alicia Keys,2393350,52192247,soul,rnb,female vocalists,pop,singer-songwriter
69,8ac6cc32-8ddf-43b1-9ac4-4b04f9053176,Alien Ant Farm,1123791,13319316,rock,alternative rock,alternative,punk rock,punk
70,,Alina Baraz,271016,3394733,electronic,pop,female vocalists,rnb,easy listening
71,,Alison Wonderland,128934,1941016,trap,pop,electronic,House,electropop
72,62162215-b023-4f0e-84bd-1e9412d5b32c,All Time Low,1263270,62040359,pop punk,rock,powerpop,seen live,emo
73,d19fec97-a8c5-403a-a0a5-18785fa8c15c,Alma,178846,1808365,pop,seen live,french,france,Eurovision 2017
74,4bf89e02-6c30-4603-9f6a-52619b1bea1a,Aloe Blacc,822201,10043062,soul,Hip-Hop,Neo-Soul,Stones throw,seen live
75,88502cc3-20e7-4c5d-b583-ea84ed263db4,Alpha Blondy,253266,2695994,reggae,roots reggae,african,seen live,world
76,60a23fda-a440-4ab9-a344-7dfdd2ed341a,Alter Bridge,843732,30063512,rock,alternative rock,hard rock,post-grunge,alternative
77,1170797e-b83a-47a9-b4c0-68513901841a,Alton Miller,16752,72225,deep house,House,detroit,more fucking house,electronic
78,e9da3ed5-eb9a-4f70-a0ed-4e59e380601f,AlunaGeorge,488953,9452246,electronic,trip-hop,seen live,indie,UK Garage
79,,Amason,119631,1393348,seen live,swedish,indie pop,indie,alternative
80,34cf95c7-4be9-4efd-a48a-c2ea4a0bb114,America,910841,10772016,classic rock,rock,70s,soft rock,folk
81,9ce0515d-cc88-4df6-8a2e-d231c13cb2c2,American Authors,509402,5237067,indie,indie rock,rock,american,Pop-Rock
82,4ebb5ad3-9018-407d-8c24-c03011ab9ac6,American Football,387555,13736459,emo,indie,math rock,indie rock,midwest emo
83,78830f6e-5832-443d-9e93-0e308238406e,Amit Trivedi,21121,366137,bollywood,Indian,Hindi,Indian playback,indian film music composer
84,5b687684-ad34-4a9f-b425-0e7aa81fbd38,Amon Amarth,600817,53541317,Melodic Death Metal,viking metal,death metal,seen live,swedish
85,630662ea-1c7d-4208-99fd-ba3afec20f0c,Amon Tobin,875756,27220217,electronic,trip-hop,idm,ninja tune,electronica
86,efaefde1-e09b-4d49-9d8e-b1304d2ece8d,Amorphis,443074,32588565,Progressive metal,death metal,Melodic Death Metal,doom metal,seen live
87,332228ce-fe8c-4a5e-90e0-e1361553e5ff,Amos Lee,796673,11255139,singer-songwriter,folk,soul,acoustic,jazz
88,6aa40207-fec8-43a7-991d-b872a42def05,Amy Macdonald,907876,23199157,female vocalists,singer-songwriter,indie,acoustic,Scottish
89,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,2576338,97342136,soul,jazz,female vocalists,british,singer-songwriter
90,649ce5ae-2bb9-441f-a4a2-ec2ba6977853,Anathema,566311,53651799,doom metal,Progressive rock,Progressive metal,atmospheric,seen live
91,c648509e-9916-4c56-ab63-652a03da16dd,Anberlin,868979,39363716,rock,alternative rock,alternative,emo,christian rock
92,f04cc80e-0f59-45b8-aaf4-ac81035644e9,And One,227792,8428901,synthpop,ebm,electronic,industrial,futurepop
93,6a40fe03-3b70-4ce1-ae11-101bd0810760,Anders Matthesen,8243,107389,danish,scandinavian,comedy,male vocalists,dansk
94,,Anderson .Paak,327573,13470376,seen live,Hip-Hop,soul,rnb,Neo-Soul
95,,Andra Day,118204,732989,soul,rnb,jazz,pop,blues
96,c5a0a216-c33c-42dc-92b8-4b60236f8dad,Andrea Bocelli,661218,9384819,Classical,opera,italian,andrea bocelli,male vocalists
97,081b133e-ce74-42ba-92c1-c18234acb532,Andrew Bird,1241606,49202210,indie,singer-songwriter,folk,seen live,indie pop
98,5a092e7c-faa9-45d0-88c6-052205804e6c,Andrés Calamaro,249942,8319991,Rock Argentino,rock,argentina,singer-songwriter,spanish
99,81e23b53-ede9-4321-a210-d29e94cf1398,Andy Williams,819513,6594985,oldies,60s,easy listening,pop,male vocalists
100,185527bf-c293-4c24-8213-ed98fb8976be,Angel Olsen,354148,12788736,folk,indie folk,Lo-Fi,female vocalists,seen live
101,,Angus ,0,0,seen live,folk,indie,australian,acoustic
102,a7bdc71f-697a-45d9-92b2-a01fbbe50272,Ani DiFranco,518324,14406324,folk,singer-songwriter,female vocalists,indie,alternative
103,0c751690-c784-4a4f-b1e4-c1de27d47581,Animal Collective,1326373,81126898,experimental,indie,freak folk,seen live,indie rock
104,973d7c4c-11b6-4424-980a-eb9262a08589,Animal Джаz,177516,10351875,alternative,alternative rock,russian,russian alternative,rock
105,9516242e-ab62-4e6e-8404-c453668567c2,Anita O'Day,329246,2478004,jazz,female vocalists,swing,jazz vocal,vocal jazz
106,d606b860-cc03-4959-a3fd-3a24bccf2560,Anitta,229167,23353989,pop,brazilian,funk,female vocalists,dance
107,462a9ce0-e1f3-4cbc-a21e-0998003d9386,Anna Calvi,211832,4139489,seen live,indie,female vocalists,alternative,singer-songwriter
108,bc78fa63-5867-46ab-8636-d1172540d858,Anna Puu,45539,1658154,seen live,finnish,pop,female vocalists,indie
109,3eb72791-6322-466b-87d3-24d74901eb2d,Anna Ternheim,383280,9829214,singer-songwriter,swedish,female vocalists,seen live,indie
110,65daba7b-f387-46cc-a0c8-d0191b099586,AnnenMayKantereit,72052,2656023,seen live,german,indie,deutsch,singer-songwriter
111,dc789617-14b8-4cc1-a31b-50e4966dd6c0,Annie,532635,7109676,pop,electronic,dance,female vocalists,norwegian
112,3e30aebd-0557-4cfd-8fb9-3945afa5d72b,Annie Lennox,907584,10109338,female vocalists,pop,80s,singer-songwriter,rock
113,a633117d-dc2b-4ae5-8906-6670584c2e07,Anouk,420122,8981131,rock,female vocalists,dutch,seen live,pop
114,7d55d189-67d5-4ff4-abe4-311459bd999b,Anssi Kela,48401,1463474,finnish,seen live,pop,rock,singer-songwriter
115,f839f739-9988-4133-98c6-a836f12ec8cd,Antimatter,188012,9525187,Progressive rock,dark ambient,melancholic,ambient,darkwave
116,ad79836d-9849-44df-8789-180bbc823f3c,Antonio Vivaldi,1166688,24013930,Classical,baroque,instrumental,composers,classic
117,819eaeb2-8dd8-48a5-ad07-0bcd137985ef,Antonín Dvořák,720386,6724211,Classical,romantic,Czech,composers,composer
118,94a6affa-30b1-4de7-baad-9e6c96908a87,Antti Tuisku,55217,2253351,seen live,pop,finnish,satanic black metal,dance
119,7a8dbe84-f4c0-4457-bfa3-edced1f8cde0,Antônio Carlos Jobim,557431,9990484,Bossa Nova,jazz,brazilian,mpb,latin
120,f22942a1-6f70-4f48-866e-238cb2308fbd,Aphex Twin,1569022,76249206,electronic,idm,ambient,experimental,electronica
121,788ad31c-bf0c-4a31-83f8-b8b130d79c76,Apocalyptica,1242604,55230068,symphonic metal,instrumental,metal,finnish,seen live
122,d3fa206b-a8ff-4b53-a0e2-83aa19a40c66,Apulanta,116831,8847327,seen live,finnish,rock,punk rock,punk
123,52074ba6-e495-4ef3-9bb4-0703888a9f68,Arcade Fire,2619181,187772261,indie,indie rock,alternative,Canadian,seen live
124,e631bb92-3e2b-43e3-a2cb-b605e2fb53bd,Arch Enemy,664609,43269505,Melodic Death Metal,death metal,metal,Female fronted metal,seen live
125,bd513de0-e42f-425e-ae46-817d7bc5fb1c,Archive,674392,30775962,trip-hop,electronic,alternative,Progressive rock,rock
126,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Arctic Monkeys,3594730,345820358,indie rock,indie,british,rock,alternative
127,2f9ecbed-27be-40e6-abca-6de49d50299e,Aretha Franklin,1804067,27344044,soul,female vocalists,jazz,blues,rhythm and blues
128,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,1239294,141547962,pop,female vocalists,rnb,Ariana Grande,nickelodeon
129,ed3f4831-e3e0-4dc0-9381-f5649e9df221,Arijit Singh,28742,705744,Hindi,india,All,arijit,Indipop
130,477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df,Armin van Buuren,1151816,37734323,trance,electronic,progressive trance,vocal trance,dance
131,907267db-d40d-4b1c-894a-3ee471df0744,Arnob,3049,155242,bangla,Fusion,bangladesh,indie,singer-songwriter
132,,Aron Can,3944,79264,Hip-Hop,rap,icelandic,under 2000 listeners,cloud rap
133,d8b15d32-609e-44a6-bff1-65c4df53a9f1,Arrested Development,318911,2819560,Hip-Hop,hip hop,rap,alternative rap,90s
134,aa4062c7-674c-43e8-b849-b8956851ec18,Artcell,3060,99506,Progressive metal,bangladesh,Progressive rock,bangladeshi,metal
135,c3f93741-ba7c-4f13-b3e4-b21c482f1960,Ash,640982,10343963,seen live,rock,indie,britpop,alternative
136,b0e304ab-ab52-4e4c-bff5-eb0dff0b3d09,Ashanti,817332,6247011,rnb,female vocalists,soul,pop,Hip-Hop
137,9d2fde91-4633-430d-87f0-2b9bbb7fa451,Asking Alexandria,479105,35805730,post-hardcore,metalcore,screamo,electronic,hardcore
138,1626de1a-509a-413f-82de-a362a2fd14a3,Assemblage 23,159434,6871463,ebm,futurepop,industrial,electronic,synthpop
139,e280268a-a5ab-4bb0-be4d-ec470ca59131,Astor Piazzolla,310309,4993409,tango,jazz,argentina,tango nuevo,contemporary classical
140,,Astrid S,246861,3188065,pop,norwegian,Norway,female vocalists,electronic
141,8d08cabf-03a3-4f38-a815-8197a0984f19,Astrud Gilberto,561302,7274536,Bossa Nova,jazz,brazilian,female vocalists,latin
142,7e13cd1c-0300-4d03-bd8e-5f86dd99d74f,At the Drive-In,697203,28783329,post-hardcore,indie,alternative,rock,emo
143,0ba1966a-e471-4f98-85d7-8ac0c1f836f0,Aterciopelados,217844,2679111,Colombia,Rock en Espanol,latin,rock,female vocalists
144,b0d44464-71e4-470b-a10b-97af5abe33c7,Athena,110138,1900922,ska,turkish,ska punk,rock,Power metal
145,2c26fddb-3926-4004-ae27-22a3896a4f26,Atif Aslam,51740,737613,pakistani rock,pakistani,Hindi,pakistan,soft rock
146,967234b5-bef9-4fee-8dfe-61fbcd400d8b,Atlas Genius,379552,4637210,indie rock,electronic,indie,synthpop,australian
147,f77ff758-01ca-4fa5-acf8-cd741f986d1c,Atmosphere,742609,32970446,Hip-Hop,underground hip-hop,rap,hip hop,seen live
148,020bfbb4-05c3-4c86-b372-17825c262094,Audioslave,2250488,56117449,rock,alternative rock,hard rock,alternative,Grunge
149,,Aurora,421441,10965930,trance,Melodic Death Metal,dance,vocal trance,seen live
150,6d394dd3-a10d-43c3-b861-7f6c9c3655a9,Aurthohin,1362,79629,bangla,innovatrs of bangla rock,hard rock,bangladesh,Bangla Metal
151,,Ava Max,231678,4657089,pop,electropop,female vocalists,pops,slutcore
152,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,1735382,100827449,metalcore,metal,hard rock,hardcore,rock
153,c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5,Avicii,1645567,48762806,House,electronic,dance,Progressive House,electro house
154,a9adebe6-3436-4746-bc76-3623e66f6e76,Avishai Cohen,177124,3830085,jazz,contemporary jazz,bass,Fusion,piano
155,0103c1cc-4a09-4a5d-a344-56ad99a77193,Avril Lavigne,2704126,119785584,pop,pop rock,rock,female vocalists,Canadian
156,77b29df2-056e-409e-a1b2-5e2bbfe421c4,Awolnation,1010910,18933651,electronic,indie,alternative,indie rock,rock
157,,Axwell /\ Ingrosso,271291,3131200,dance,swedish,House,electronic,EDM
158,,Aya Nakamura,56210,921447,rnb,french,Hip-Hop,pop,mali
159,633c13a3-335a-466f-8e01-535837faeff5,Ayọ,321384,4830981,soul,female vocalists,reggae,jazz,blues
160,0c3505e7-d884-43cf-9028-d318607190a4,Azealia Banks,578667,24578860,Hip-Hop,rap,electronic,female vocalists,seen live
161,710fbcbb-5fea-4cee-978f-68d8a9b76149,Aṣa,106018,1555785,soul,jazz,folk,french,reggae
162,,B'z,90381,8750901,J-rock,japanese,rock,j-pop,jrock
163,bb4d8640-fe09-4019-9068-2b22a086012c,B.o.B,1616309,24725546,Hip-Hop,rap,hip hop,Dirty South,atlanta
164,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,147457,10378836,kawaii metal,metal,japanese,j-pop,Slamming Brutal Death Metal
165,754294d5-d7d2-4ea2-8184-1dcaaf55a56f,BADBADNOTGOOD,335547,9669853,jazz,experimental,Hip-Hop,instrumental hip-hop,Avant-Garde
166,112beffb-1adc-488b-8d61-7b2ab3475d52,BJ The Chicago Kid,172169,1527679,soul,rnb,Neo-Soul,Hip-Hop,chicago
167,,BROCKHAMPTON,327799,45529147,Hip-Hop,rap,hip hop,seen live,boyband
168,68205c8f-9518-4b49-8df7-bd297da67599,BROODS,422296,8135131,electronic,indie pop,dream pop,electropop,alternative
169,0d79fe8e-ba27-4859-bb8c-2f255f346853,BTS,313537,203482762,k-pop,Korean,Kpop,bts,pop
170,0f718079-e5ea-4cfb-b512-b2d04da66901,BUMP OF CHICKEN,107305,9109411,J-rock,japanese,rock,j-pop,jrock
171,61a54a1e-3fa1-4ccc-bfc2-86c1a27e27de,Baauer,341741,2680384,trap,electronic,bass,trapwave,seen live
172,e6e1e76f-afee-4990-aad0-056199d94918,Babasónicos,201859,8084406,Rock Argentino,rock,argentina,Rock en Espanol,alternative
173,41593aa1-dda6-4a5a-af87-0eebf93e3775,Babes in Toyland,179661,2334229,Grunge,riot grrrl,punk,female vocalists,rock
174,7fa62c0b-2c74-491e-a2a1-17c3b043f326,Babyface,351959,2633583,rnb,soul,male vocalists,pop,rhythm and blues
175,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,Backstreet Boys,1479301,32405804,pop,boybands,90s,backstreet boys,seen live
176,,Bad Bunny,194459,4449907,latin,trap,Hip-Hop,puerto rico,trap latino
177,eba5d39f-8cb7-4d54-871d-297e5d7f1aad,Bad Company,731360,7941672,classic rock,rock,hard rock,Drum and bass,blues rock
178,90b88492-37c1-42e0-8de4-049b7a260f0a,Bad English,201957,1240934,hard rock,80s,rock,classic rock,hair metal
179,87f27b14-cbd0-44ea-93a3-6fead5cb45e7,Bad Meets Evil,500639,5313296,Hip-Hop,rap,Eminem,hip hop,detroit
180,44632683-c340-44de-a65d-328212559f91,Badfinger,365812,3108951,classic rock,power pop,rock,70s,pop
181,91511517-ef93-4d71-a0f0-c858272af4a7,Balthazar,196422,5275343,seen live,indie,belgian,alternative,rock
182,0ecaa896-58fa-4dca-b53d-8da7bc5f59c5,Band Aid,520267,2010571,christmas,pop,80s,rock,british
183,07b6020a-c539-4d68-aeef-f159f3befc76,Band of Horses,1751385,55859313,indie,indie rock,seen live,alternative,Alt-country
184,,Banda Neira,10307,678386,acoustic,folk,easy listening,indo indie,pop
185,faa28a33-5470-4b90-90c3-e71955d93a44,Banks,647015,26013370,electronic,downtempo,female vocalists,pop,indie
186,21a3321e-1ddf-499f-90cb-f92eaae072ce,Barasuara,6703,584168,rock,indie rock,indonesia,indonesian,indie
187,56cd15a1-0d74-438b-8244-c96ffe1cae03,Barbra Streisand,568389,7323012,female vocalists,pop,80s,diva,70s
188,8ddf3da1-dfa9-490a-93cc-7d4072319995,Barrington Levy,378284,3418995,reggae,dancehall,dub,roots reggae,roots
189,b904d624-9e05-4398-8f4f-88fbcf022f79,Barry White,857177,9349057,soul,funk,Disco,rnb,pop
190,33736d61-e2a2-4070-88dd-ad2e173d174c,Barış Manço,87677,1825036,turkish,turkish rock,anatolian rock,anadolu rock,Progressive rock
191,fefe1208-5d8c-48a7-9b6c-2f5ffb62b063,Bastille,1127507,44287854,indie,electronic,alternative,british,seen live
192,10000730-525f-4ed5-aaa8-92888f060f5f,Bat for Lashes,1199162,37976803,female vocalists,indie,alternative,singer-songwriter,folk
193,84a5c934-8318-4080-8606-32b80e1b054a,Baths,422238,12392076,electronic,glitch-hop,ambient,Lo-Fi,glitch
194,055b084a-9a90-4df4-b2d7-1c1192f9d144,Baustelle,65601,2892988,italian,indie,alternative,indie pop,indie rock
195,,Bazart,21133,466246,seen live,indie,Belgium,belgian,pop
196,d5cc67b8-1cc4-453b-96e8-44487acdebea,Beach House,1267574,75384752,dream pop,seen live,indie pop,indie,Lo-Fi
197,56677704-9fa7-4150-9b18-a3b21ff72bc1,Bear in Heaven,283451,4422551,experimental,seen live,post-rock,indie rock,ambient
198,f11f6e85-a39a-4dd8-875b-cd84839ddec6,Bear's Den,315989,4533892,folk,seen live,indie folk,indie,acoustic
199,9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,2307573,76183572,Hip-Hop,rap,alternative,hip hop,seen live
200,a9b88ebb-83aa-4ef7-b674-fabeb572c14e,Beatsteaks,430941,19032239,seen live,rock,punk rock,german,alternative
201,db8fad3a-e131-47a1-8782-c2ee93708cdd,Bebe Rexha,433076,10553085,pop,female vocalists,electronic,singer-songwriter,alternative
202,a8baaa41-50f1-4f63-979e-717c14979dfb,Beck,2976711,105137217,alternative,indie,rock,singer-songwriter,indie rock
203,eb90c8b8-d733-4c14-a293-105c3d1ba9b3,Becky G,359865,5180960,pop,female vocalists,Hip-Hop,rap,american
204,e0036453-ce34-4095-af40-8c70ee07cef1,Bedouin Soundclash,332380,5410921,reggae,ska,seen live,Canadian,indie
205,bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,Bee Gees,1487272,23356637,Disco,pop,70s,classic rock,oldies
206,0d85b9f2-802d-48bb-aa85-6a9668869053,Beenie Man,353219,2841757,dancehall,reggae,ragga,jamaica,Hip-Hop
207,69632f9c-31eb-43d5-a864-e73ac72efc66,Behemoth,414453,34586676,death metal,black metal,Blackened Death Metal,metal,polish
208,989276c4-d2e8-4599-a2a0-c9ebeba73104,Beirut,1392523,80019412,folk,indie,indie folk,singer-songwriter,Gypsy
209,2925aac9-5474-4030-b8a3-4151107010b2,Belinda Carlisle,629374,6975909,pop,80s,female vocalists,new wave,female
210,e5c7b94f-e264-473c-bb0f-37c85d4d5c70,Belle and Sebastian,1706444,93865225,indie,indie pop,alternative,seen live,indie rock
211,837555ba-012e-45f1-9a9c-9628da13ee54,Ben E. King,762378,4773864,soul,60s,oldies,blues,classic rock
212,bab1a235-a6a5-4e67-90ca-64ac0f991a10,Ben Harper,1332636,23042924,singer-songwriter,acoustic,folk,rock,alternative
213,534dda3c-b73f-408b-8889-bd68eae84df6,Ben Howard,884086,30828687,folk,acoustic,singer-songwriter,british,indie
214,2dbdbbad-9427-4360-b6c7-13a2f7214627,Ben l'Oncle Soul,160776,2069419,soul,french,french soul,motown,retro soul
215,b9e82c61-c1ec-4b42-9233-ca3567d2f2da,Benjamin Francis Leftwich,590478,8272458,folk,singer-songwriter,indie,indie folk,british
216,a769ffc3-f436-4c7a-9c5c-72b049f5e4d2,Beres Hammond,127206,989193,reggae,roots reggae,lovers rock,beres hammond,dancehall
217,c7cb9a2e-ff57-4bb8-bd2c-83524e18e369,Berlin,552152,3256987,new wave,80s,pop,female vocalists,synth pop
218,5ab8835e-ac44-4055-9c11-7878199606b5,Best Coast,708733,24546222,Lo-Fi,indie,seen live,garage pop,female vocalists
219,,Beth Gibbons ,0,0,trip-hop,female vocalists,downtempo,acoustic,alternative
220,214d84a5-e9e5-4432-af95-8c84da7ba4c0,Beth Orton,552921,7147806,female vocalists,singer-songwriter,folk,indie,alternative
221,3712a76d-8dbd-40fd-9bd1-27ae08f1cd51,Betty Who,250213,3308656,pop,synthpop,electropop,indie pop,female vocalists
222,859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,3681155,171115111,rnb,pop,female vocalists,soul,Hip-Hop
223,9f9953f0-68bb-4ce3-aace-2f44c87f0aa3,Bibio,590845,15335744,experimental,electronic,ambient,folktronica,folk
224,892500b7-09a6-4049-ba92-2d192dd70563,Biffy Clyro,921382,41879927,seen live,alternative rock,rock,alternative,indie
225,f1c0d18c-6101-4aa2-ae47-8df5b7280fde,Big L,557098,8425537,Hip-Hop,rap,new york,hip hop,harlem
226,609e7afd-3552-4102-9501-7611858ea320,Big Punisher,485941,4437104,Hip-Hop,rap,east coast rap,hip hop,East Coast
227,942a9807-9c1a-4a0e-a285-1fde2c5be9d1,Big Sean,1493405,20119189,Hip-Hop,rap,hip hop,good music,big sean
228,1397d045-1603-41fc-80b9-712c18360145,Bikini Kill,299886,6160674,riot grrrl,punk,female vocalists,punk rock,indie
229,456104db-b21e-46a6-a094-1dd396f4c6a6,Bilderbuch,81336,1994437,seen live,indie,austrian,rock,german
230,85cc88c3-f595-463a-8674-a54a6891eaa9,Bill Charlap,114003,554847,jazz,jazz piano,piano,Post-Bop,Bill Charlap jazz piano
231,b4a5e374-ed1b-4976-9b86-58d4a9b643a8,Bill Evans,644706,13043379,jazz,jazz piano,piano,bebop,Fusion
232,fd1a2d9d-9bb6-44de-83a3-41560658aba9,Bill Withers,1269221,14242914,soul,funk,70s,rhythm and blues,rnb
233,,Billie Eilish,691261,48086354,pop,indie pop,indie,female vocalists,electronic
234,d59c4cda-11d9-48db-8bfe-b557ee602aed,Billie Holiday,1383665,29464160,jazz,blues,female vocalists,jazz vocal,vocal jazz
235,47c8f88b-987a-4b64-9175-2b1b57809727,Billy Idol,1296922,17648438,rock,80s,new wave,classic rock,punk
236,64b94289-9474-4d43-8c93-918ccc1920d1,Billy Joel,1849153,35692193,classic rock,singer-songwriter,rock,pop,piano
237,fd429857-5ace-4609-ae54-1502c3bdac11,Billy Talent,1411480,69190748,punk rock,seen live,rock,punk,alternative
238,2437980f-513a-44fc-80f1-b90d9d7fcf8f,Bing Crosby,1081818,11701997,jazz,swing,oldies,christmas,crooners
239,,Bipul Chettri,837,23522,indie,folk,folk rock,acoustic,under 100 listeners
240,f821fdb7-a5c4-4ad5-b5b2-3415c43a0d95,Birdy,1041455,27491681,folk,indie,female vocalists,british,singer-songwriter
241,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,Björk,2240745,117582128,electronic,alternative,experimental,female vocalists,icelandic
242,,Blac Youngsta,36553,243366,rap,Hip-Hop,trap,Tennessee,blac youngsta
243,d5be5333-4171-427e-8e12-732087c6b78e,Black Eyed Peas,3435541,73096427,Hip-Hop,pop,rnb,rap,hip hop
244,a33ecf1b-a4ed-43e4-b6ab-26623b40cfad,Black Light Burns,216710,5009117,industrial rock,industrial,alternative rock,alternative,rock
245,32b90c92-9978-4a07-90eb-caa4b22f4907,Black Rebel Motorcycle Club,1267846,36630124,rock,indie rock,indie,seen live,alternative rock
246,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,Black Sabbath,2505045,104375277,heavy metal,hard rock,classic rock,metal,rock
247,,Blackbear,333750,10502582,electronic,Hip-Hop,pop,r&b,rnb
